"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.768666875E0,-5.786388367E-2,-9.445948899E-2,1.073875837E-2
3.778717875E0,-6.516201049E-2,-1.063065603E-1,1.710904017E-2
3.788768875E0,-5.930552632E-2,-1.029988900E-1,2.008384094E-2
3.798819875E0,-5.146198347E-2,-9.755965322E-2,2.746665478E-2
3.808870875E0,-3.761813790E-2,-9.465273470E-2,2.975936234E-2
3.818921875E0,-1.818745025E-2,-8.261924237E-2,3.379671648E-2
3.828972875E0,-9.180104360E-3,-7.769208401E-2,3.572745994E-2
3.839023875E0,-5.126506090E-3,-6.524047256E-2,3.777702898E-2
3.849074875E0,-5.150674842E-3,-4.699975997E-2,4.678731039E-2
3.859125875E0,2.154642250E-3,-4.019937664E-2,5.145476758E-2
3.869176875E0,4.771463573E-3,-4.248119891E-2,4.983958229E-2
3.879227875E0,6.247120909E-3,-4.457817227E-2,3.828146309E-2
3.889278875E0,6.494394504E-3,-4.752936959E-2,3.360123932E-2
3.899329875E0,8.310403675E-3,-4.859117419E-2,2.291823737E-2
3.909380875E0,8.307941258E-3,-5.251100287E-2,1.538547687E-2
3.919431875E0,7.938293740E-3,-5.073414370E-2,1.266425848E-2
3.929482875E0,1.205600612E-2,-4.360958934E-2,6.757902913E-3
3.939533875E0,1.681480929E-2,-3.268583491E-2,7.456717081E-3
3.949584875E0,2.429556288E-2,-1.833850332E-2,1.207527239E-4
3.959635875E0,2.475495823E-2,-3.504429013E-3,-1.241687685E-2
3.969686875E0,2.547427639E-2,5.656544119E-3,-2.394273505E-2
3.979737875E0,1.773939282E-2,3.816566430E-3,-3.665134311E-2
3.989788875E0,8.288700134E-3,-4.238151014E-3,-4.660924897E-2
3.999839875E0,-4.069165327E-3,-2.186987549E-2,-5.014326423E-2
4.009890875E0,-1.615938358E-2,-4.955319688E-2,-5.570417643E-2
4.019941875E0,-2.455313504E-2,-7.495016605E-2,-5.834842846E-2
4.029992875E0,-3.049345128E-2,-8.764341474E-2,-5.557213351E-2
4.040043875E0,-1.834064722E-2,-9.452795237E-2,-4.700234532E-2
4.050094875E0,-7.147981320E-3,-9.907096624E-2,-3.937879205E-2
4.060145875E0,4.815470893E-3,-1.059168875E-1,-2.677191794E-2
4.070196875E0,1.716235280E-2,-1.007324606E-1,-1.659409143E-2
4.080247875E0,2.819369920E-2,-9.143643081E-2,-3.038336290E-3
4.090298875E0,4.174166545E-2,-8.631563187E-2,1.062260754E-2
4.100349875E0,4.733377323E-2,-8.198720217E-2,2.344519459E-2
4.110400875E0,3.871231899E-2,-7.611092180E-2,3.675673157E-2
4.120451875E0,2.643354982E-2,-6.748254597E-2,4.912738129E-2
4.130502875E0,1.659130119E-2,-6.641248614E-2,5.112580582E-2
4.140553875E0,4.606012721E-3,-6.971213967E-2,5.031487346E-2
4.150604875E0,-3.616766771E-3,-8.703092486E-2,4.002146795E-2
4.160655875E0,-4.915856756E-3,-1.020934954E-1,2.736666054E-2
4.170706875E0,-1.258901693E-2,-9.854400158E-2,1.342292316E-2
4.180757875E0,-1.903440058E-2,-9.641693532E-2,4.374567885E-3
4.190808875E0,-3.353364766E-2,-1.031207144E-1,-9.061615914E-3
4.200859875E0,-4.942392930E-2,-9.804126620E-2,-2.104504034E-2
4.210910875E0,-5.580127239E-2,-8.549815416E-2,-3.014269099E-2
4.220961875E0,-6.521368027E-2,-7.532594353E-2,-4.031303525E-2
4.231012875E0,-7.405277342E-2,-7.444386929E-2,-4.260918126E-2
4.241063875E0,-7.731141895E-2,-7.479460537E-2,-3.283990547E-2
4.251114875E0,-6.531721354E-2,-6.664384156E-2,-2.577484399E-2
4.261165875E0,-5.382540822E-2,-6.097236648E-2,-1.746071875E-2
4.271216875E0,-3.997164220E-2,-5.337570980E-2,-9.465633892E-3
4.281267875E0,-2.754879370E-2,-5.033384636E-2,9.039160796E-4
4.291318875E0,-1.307844557E-2,-4.622090608E-2,1.193763781E-2
4.301369875E0,-3.540600417E-3,-4.323523492E-2,1.352594700E-2
4.311420875E0,3.037940245E-3,-3.122544847E-2,1.282686740E-2
4.321471875E0,-8.734446019E-4,-1.794373058E-2,7.020110730E-3
4.331522875E0,-7.566767279E-3,-2.517102519E-3,5.793458782E-3
4.341573875E0,-1.391521096E-2,3.032125998E-3,4.463209771E-3
4.351624875E0,-1.520371251E-2,-6.577037275E-3,7.307477295E-3
4.361675875E0,-1.696619391E-2,-2.691986039E-2,7.858751342E-3
4.371726875E0,-1.000928413E-2,-3.911386803E-2,6.789484993E-3
4.381777875E0,9.514880367E-4,-3.861266002E-2,-1.568579581E-3
4.391828875E0,1.097855717E-2,-4.741708189E-2,-4.520150833E-3
4.401879875E0,1.386062987E-2,-5.293621495E-2,-5.104182288E-3
4.411930875E0,1.639848948E-2,-3.370220587E-2,-1.413036603E-3
4.421981875E0,1.385010965E-2,-5.290803965E-3,4.895193037E-3
4.432032875E0,8.367920294E-3,4.384295549E-3,1.072588377E-2
4.442083875E0,1.244841516E-2,1.563828066E-2,7.874703966E-3
4.452134875E0,2.068903856E-2,2.100240253E-2,3.104467411E-3
4.462185875E0,2.394315600E-2,1.742391288E-2,4.878665321E-3
4.472237250E0,1.977928542E-2,9.394276887E-3,5.714574829E-3
4.482288250E0,1.765301824E-2,-9.441462345E-3,1.148883998E-2
4.492339250E0,1.194555126E-2,-2.316873334E-2,1.276030205E-2
4.502390250E0,1.915792376E-2,-3.454176337E-2,1.197919715E-2
4.512441250E0,2.316471003E-2,-3.737460077E-2,1.378851943E-2
4.522492250E0,2.249811962E-2,-4.276217520E-2,1.171205286E-2
4.532543250E0,2.251422964E-2,-3.177382797E-2,6.720210891E-3
4.542594250E0,2.082232386E-2,-1.851394959E-2,-1.565149520E-3
4.552645250E0,1.485870034E-2,-2.004631609E-2,-2.223765012E-3
4.562696250E0,1.873393077E-3,-1.264246088E-2,-2.569177188E-3
4.572747250E0,-9.622009471E-3,8.979858831E-4,3.407751909E-3
4.582798250E0,-1.592491195E-2,-7.877950557E-4,9.095199406E-3
4.592849250E0,-1.794997044E-2,-5.718471948E-4,7.320233621E-3
4.602900250E0,-2.558125742E-2,-1.595033798E-3,4.199541174E-3
4.612951250E0,-2.583253011E-2,-9.873323143E-3,1.139592193E-2
4.623002250E0,-1.690375060E-2,-1.825908571E-2,1.665513404E-2
4.633053250E0,-5.218997132E-3,-2.483483404E-2,1.233389229E-2
4.643104250E0,7.721303031E-3,-3.570239246E-2,5.849894136E-3
4.653155250E0,1.513106935E-2,-3.501506522E-2,2.939749975E-4
4.663206250E0,1.881155744E-2,-3.730564937E-2,-4.903982393E-3
4.673257250E0,1.975184120E-2,-4.213280976E-2,-1.012486219E-2
4.683308250E0,1.592194848E-2,-4.571902007E-2,-1.681632176E-2
4.693359250E0,1.342139952E-2,-4.032604769E-2,-2.569018491E-2
4.703410250E0,1.137662493E-2,-3.539147601E-2,-3.730502725E-2
4.713461250E0,1.304634288E-2,-4.526769370E-2,-4.226387665E-2
4.723512250E0,2.096312121E-2,-4.533267394E-2,-4.769646004E-2
4.733563250E0,2.853110433E-2,-3.490436450E-2,-4.945491999E-2
4.743614250E0,3.080357984E-2,-3.764768690E-2,-4.640639946E-2
4.753665250E0,3.481715918E-2,-5.199512094E-2,-4.879473522E-2
4.763716250E0,3.756580502E-2,-6.812242419E-2,-4.115172848E-2
4.773767250E0,3.595779464E-2,-8.166992664E-2,-3.003089502E-2
4.783818250E0,3.771388531E-2,-8.831106126E-2,-1.632999629E-2
4.793869250E0,4.395137355E-2,-1.001917645E-1,-4.461665638E-3
4.803920250E0,4.919966683E-2,-1.189084575E-1,5.967423785E-4
4.813971250E0,5.026780069E-2,-1.297493279E-1,7.978232577E-3
4.824022250E0,5.237702280E-2,-1.250243485E-1,7.348128594E-3
4.834073250E0,4.675397649E-2,-1.234525144E-1,4.926543683E-3
4.844124250E0,3.778631240E-2,-1.203701794E-1,-4.981480539E-3
4.854175250E0,2.450338751E-2,-1.156836599E-1,-1.185751334E-2
4.864226250E0,1.707450114E-2,-1.102124602E-1,-1.692630723E-2
4.874277250E0,1.037593558E-2,-1.061528400E-1,-1.928743348E-2
4.884328250E0,7.297588047E-3,-1.088998914E-1,-9.056366980E-3
4.894380250E0,1.373880636E-2,-1.061126962E-1,2.927803667E-3
4.904431250E0,2.379197255E-2,-9.289729595E-2,1.258442644E-2
4.914482250E0,3.630101308E-2,-7.256852090E-2,2.495939843E-2
4.924533250E0,3.828959540E-2,-5.463533103E-2,3.133207560E-2
4.934584250E0,3.034995496E-2,-3.507549688E-2,3.652146831E-2
4.944635250E0,2.467156388E-2,-2.036845498E-2,3.728233278E-2
4.954686250E0,1.459230855E-2,-1.597718336E-2,3.187905997E-2
4.964737250E0,7.894099690E-4,-1.038800646E-2,1.338473614E-2
4.974788250E0,-1.192153431E-2,-1.155452058E-2,-3.716766369E-3
4.984839250E0,-2.297445387E-2,-2.779261395E-2,-1.433905028E-2
4.994890250E0,-2.453853749E-2,-3.966097534E-2,-1.330335811E-2
5.004941250E0,-2.376036160E-2,-4.184556380E-2,-8.203672245E-3
5.014992250E0,-1.285658590E-2,-4.539795220E-2,9.742033668E-3
5.025043250E0,-2.350667492E-4,-5.323616788E-2,2.636921220E-2
5.035094250E0,9.962312877E-3,-5.810136348E-2,3.600426763E-2
5.045145250E0,1.904821955E-2,-4.886712134E-2,3.857794777E-2
5.055196250E0,2.467279881E-2,-3.794174641E-2,3.816833720E-2
5.065247250E0,2.463950776E-2,-2.743824199E-2,3.637869284E-2
5.075298250E0,1.665521599E-2,-2.394830063E-2,2.699024789E-2
5.085349250E0,4.738369491E-3,-2.866555564E-2,1.971609145E-2
5.095400250E0,-9.469768032E-3,-3.302258626E-2,1.869186200E-2
5.105451250E0,-1.466160081E-2,-3.517468646E-2,1.676906087E-2
5.115502250E0,-1.780465432E-2,-4.254126921E-2,1.542470790E-2
5.125553250E0,-1.177392527E-2,-4.096707702E-2,1.632192731E-2
5.135604250E0,5.546724424E-4,-2.322085574E-2,1.009249035E-2
5.145655250E0,1.500871405E-2,-5.210694857E-3,4.381873645E-3
5.155706250E0,2.420015261E-2,2.885510214E-3,-8.594901301E-4
5.165757250E0,2.805161662E-2,4.376347642E-3,-6.922176108E-3
5.175808250E0,3.014587797E-2,4.158546682E-3,-1.171425357E-2
5.185859250E0,2.551730163E-2,3.781896085E-4,-1.902196743E-2
5.195910250E0,1.557025034E-2,-1.517958194E-2,-2.182442322E-2
5.205961250E0,2.192659304E-3,-2.947303466E-2,-2.048671618E-2
5.216012250E0,-4.285191186E-3,-2.643119916E-2,-1.526317373E-2
5.226063250E0,-9.451190941E-3,-1.765554957E-2,-8.441220038E-3
5.236115250E0,-1.025456004E-2,-1.030639373E-2,-1.331667649E-3
5.246166250E0,-7.276346441E-3,-7.347088773E-3,2.884116257E-3
5.256217250E0,-2.369856462E-3,-1.333668642E-2,6.395772099E-3
5.266268250E0,4.055285826E-3,-8.090525866E-3,1.030076481E-2
5.276319250E0,6.846195552E-3,-7.303477731E-3,1.113591995E-2
5.286370250E0,1.084866002E-2,-3.502614331E-3,8.515369147E-3
5.296421250E0,1.298333239E-2,9.234337136E-3,1.748288516E-3
5.306472250E0,1.538630296E-2,1.899056137E-2,-1.577999908E-3
5.316523250E0,1.704251021E-2,2.999608777E-2,-7.628155872E-4
5.326574250E0,1.899567246E-2,3.546861559E-2,4.456181079E-3
5.336625250E0,1.941221952E-2,3.174042329E-2,9.596373886E-3
5.346676250E0,6.915600970E-3,1.968482696E-2,1.493041869E-2
5.356727250E0,-3.903381759E-3,4.149173852E-3,1.632935554E-2
5.366778250E0,-1.423724554E-2,-1.274964772E-2,1.585797593E-2
5.376829250E0,-1.920893230E-2,-1.596345566E-2,1.407710183E-2
5.386880250E0,-2.190911211E-2,-2.002477646E-2,8.142779581E-3
5.396931250E0,-2.016630583E-2,-2.863187529E-2,8.773967624E-3
5.406982250E0,-1.061621029E-2,-1.600316726E-2,1.042379625E-2
5.417033250E0,-1.987933181E-3,1.843958907E-2,1.785282628E-3
5.427084250E0,-6.832503714E-4,3.912089765E-2,5.716907326E-3
5.437135250E0,3.110176884E-3,4.010731727E-2,1.460548304E-2
5.447186250E0,1.087195985E-2,4.298832268E-2,2.449992672E-2
5.457237250E0,1.817726344E-2,2.844428085E-2,2.998310141E-2
5.467288500E0,2.293766476E-2,7.191190496E-3,3.164730966E-2
5.477340500E0,2.114128135E-2,2.608233131E-3,2.651805617E-2
5.487391500E0,1.804509014E-2,-4.995890427E-3,1.741697080E-2
5.497442500E0,1.135774795E-2,-1.495091151E-2,2.280624351E-3
5.507493500E0,-2.073371317E-3,-1.762286201E-2,-7.605828345E-3
5.517544500E0,-1.284921169E-2,-2.287205122E-2,-1.864700951E-2
5.527595500E0,-1.966876909E-2,-1.716036908E-2,-2.377439290E-2
5.537646500E0,-1.953048445E-2,-8.156819269E-3,-1.925554313E-2
5.547697500E0,-1.358338073E-2,-3.542626509E-3,-7.581842132E-3
5.557748500E0,3.619085997E-3,-3.634553170E-3,-2.917593345E-3
5.567799500E0,2.529775165E-2,-6.538996473E-3,-1.447794959E-3
5.577850500E0,3.988882527E-2,-7.479772903E-3,1.837755204E-3
5.587901500E0,4.243614152E-2,-7.329038344E-3,2.249213634E-3
5.597952500E0,3.531870618E-2,-9.875150397E-3,1.831315458E-4
5.608003500E0,2.715212107E-2,-4.023119807E-3,-5.490200594E-3
5.618054500E0,1.691700332E-2,5.607719067E-4,-1.353906747E-2
5.628105500E0,1.151291840E-2,7.279395126E-3,-2.382339723E-2
5.638156500E0,6.141818129E-3,1.256553084E-2,-2.917769738E-2
5.648207500E0,4.556172527E-3,7.073028013E-3,-3.400148451E-2
5.658258500E0,5.959335715E-3,7.313039154E-3,-3.256203979E-2
5.668309500E0,9.469381534E-3,9.203882888E-3,-2.436190099E-2
5.678360500E0,1.668781601E-2,9.664675221E-3,-1.576308534E-2
5.688411500E0,2.273532189E-2,8.402070031E-3,-3.307214705E-3
5.698462500E0,3.270385787E-2,1.391901448E-2,-4.379283637E-4
5.708514500E0,3.963766247E-2,2.388669550E-2,-3.735987004E-3
5.718565500E0,2.698350698E-2,1.207837835E-2,-8.062030189E-3
5.728616500E0,2.613986377E-3,-5.796258338E-4,-7.461487316E-3
5.738667500E0,-1.576667652E-2,-2.300338075E-2,-1.104902849E-2
5.748718500E0,-2.703850530E-2,-3.466935828E-2,-2.182151563E-2
5.758769500E0,-3.531850129E-2,-3.796320781E-2,-3.376499563E-2
5.768820500E0,-4.299293086E-2,-3.417033330E-2,-3.363716602E-2
5.778871500E0,-4.493561760E-2,-2.332122624E-2,-2.513075992E-2
5.788922500E0,-3.811659291E-2,-4.528098740E-3,-6.085695699E-3
5.798973500E0,-1.664466225E-2,1.132363826E-2,1.587233134E-2
5.809024500E0,6.226297934E-3,1.781935431E-2,3.937099874E-2
5.819075500E0,2.568363771E-2,1.790586300E-2,5.869036168E-2
5.829126500E0,4.532817751E-2,1.761211641E-2,7.061733305E-2
5.839177500E0,4.914643615E-2,1.660004258E-2,7.671437413E-2
5.849228500E0,5.110519007E-2,1.201114990E-2,7.414761931E-2
5.859279500E0,4.681311548E-2,2.115071751E-2,5.761311576E-2
5.869331500E0,3.104666807E-2,8.743315935E-3,4.345015809E-2
5.879381500E0,2.559504658E-2,5.370553583E-3,3.022783250E-2
5.889433500E0,3.053787351E-2,-2.637305763E-3,1.720310934E-2
5.899484500E0,3.007922322E-2,-8.023264818E-4,-2.066190587E-3
5.909535500E0,2.378777042E-2,8.814347908E-3,-1.523552183E-2
5.919586500E0,1.376382634E-2,8.858893067E-3,-2.509268187E-2
5.929637500E0,-4.432755057E-3,7.937438786E-3,-3.649633378E-2
5.939688500E0,-1.006559841E-2,1.485233288E-2,-4.431617633E-2
5.949739500E0,-7.613359950E-3,3.050106764E-2,-4.543789849E-2
5.959790500E0,5.732383113E-3,3.474735469E-2,-4.346529767E-2
5.969841500E0,1.276446134E-2,3.784727305E-2,-3.705560416E-2
5.979892500E0,2.035926282E-2,4.073174298E-2,-2.551532723E-2
5.989943500E0,2.645071223E-2,4.461090267E-2,-8.687344380E-3
5.999994500E0,2.979441732E-2,4.175240919E-2,6.233014166E-3
6.010045500E0,2.972730622E-2,3.668707609E-2,1.111458894E-2
6.020096500E0,2.311589196E-2,3.792184591E-2,1.118063554E-2
6.030147500E0,1.837945916E-2,2.889612876E-2,4.702762701E-3
6.040199500E0,1.219425816E-2,1.361358166E-2,7.674091030E-4
6.050250500E0,3.440714441E-3,6.281100679E-3,-7.290517911E-3
6.060301500E0,-3.455009079E-3,9.849203750E-3,-1.014009956E-2
6.070352500E0,-7.903819904E-3,1.019381732E-2,-9.231962264E-3
6.080403500E0,-1.410766318E-2,5.672305822E-3,-9.203465655E-3
6.090454500E0,-1.948431879E-2,8.503245190E-3,2.266236115E-3
6.100505500E0,-1.767380908E-2,2.085251175E-2,1.046957169E-2
6.110556500E0,-1.990953274E-2,2.619401366E-2,1.786650158E-2
6.120607500E0,-1.853190921E-2,2.927077562E-2,2.166416869E-2
6.130658500E0,-1.585995965E-2,3.152061626E-2,2.150917239E-2
6.140709500E0,-1.492460445E-2,2.806350403E-2,1.437749527E-2
6.150760500E0,-2.068368904E-2,3.272696584E-2,-5.444162525E-5
6.160811500E0,-2.649546415E-2,3.245739266E-2,-9.600539692E-3
6.170862500E0,-2.764089033E-2,1.132014953E-2,-1.648321375E-2
6.180913500E0,-3.798684478E-2,9.176431224E-3,-2.696301974E-2
6.190965500E0,-4.821977392E-2,1.678614691E-2,-2.687140740E-2
6.201016500E0,-5.326109380E-2,1.683295891E-2,-2.182951011E-2
6.211067500E0,-5.525686964E-2,1.021287311E-2,-1.687070355E-2
6.221118500E0,-5.092865974E-2,2.756228205E-3,-6.740300916E-3
6.231169500E0,-4.107762873E-2,-2.540000249E-3,-4.099672660E-4
6.241220500E0,-2.744635195E-2,-6.334608421E-3,2.017234918E-3
6.251271500E0,-2.486388572E-2,-6.566303782E-3,-3.128791461E-3
6.261322500E0,-2.359416522E-2,2.187978663E-2,-4.974893294E-3
6.271373500E0,-2.409084328E-2,3.208555281E-2,-9.284864645E-4
6.281424500E0,-2.513917908E-2,2.472283877E-2,-8.081473410E-3
6.291475500E0,-3.162717447E-2,3.215066344E-2,-1.185197663E-2
6.301526500E0,-3.457657248E-2,4.685124755E-2,-1.447438914E-2
6.311577500E0,-3.869275376E-2,3.971690685E-2,-2.166359313E-2
6.321628500E0,-3.677404672E-2,2.917352505E-2,-3.014895134E-2
6.331680500E0,-3.514685482E-2,2.207353711E-2,-4.403680190E-2
6.341731500E0,-3.202985600E-2,2.962678857E-2,-5.796540529E-2
6.351782500E0,-2.852460369E-2,3.462341055E-2,-6.696742773E-2
6.361833500E0,-2.133754082E-2,2.537185699E-2,-7.555638254E-2
6.371884500E0,-5.571361165E-3,4.043922201E-2,-8.284438401E-2
6.381935500E0,8.117338642E-3,5.789858103E-2,-8.204916865E-2
6.391986500E0,1.818781532E-2,6.382065266E-2,-7.678676397E-2
6.402037500E0,1.889271289E-2,6.922985613E-2,-7.336327434E-2
6.412088500E0,2.002668753E-2,5.445596948E-2,-7.093873620E-2
6.422139500E0,2.290951088E-2,5.049079657E-2,-7.235498726E-2
6.432190500E0,1.895311847E-2,5.154701322E-2,-7.436807454E-2
6.442241500E0,1.030365378E-2,2.650563605E-2,-7.177921385E-2
6.452293500E0,-5.886767525E-3,-1.299436949E-2,-6.647340208E-2
6.462344500E0,-2.197382227E-2,-4.315866902E-2,-6.078916043E-2
6.472395500E0,-2.642955817E-2,-5.550108850E-2,-5.411980301E-2
6.482446500E0,-2.522235736E-2,-5.752189457E-2,-5.570890754E-2
6.492497500E0,-1.928643882E-2,-5.469441414E-2,-5.240792036E-2
6.502548500E0,-1.654880866E-2,-5.202132836E-2,-4.539048672E-2
6.512599500E0,-1.503000781E-2,-3.743838891E-2,-4.209748656E-2
6.522650500E0,-9.131030180E-3,-3.495506197E-2,-3.862525895E-2
6.532701500E0,-6.399958860E-3,-3.046390787E-2,-3.630245104E-2
6.542752500E0,-5.226405337E-3,-3.531078622E-2,-3.529150411E-2
6.552803500E0,2.325419337E-4,-3.950393572E-2,-3.252847493E-2
6.562854500E0,5.721736234E-3,-3.526192158E-2,-3.545716032E-2
6.572906500E0,1.108480990E-2,-3.104906715E-2,-3.640764207E-2
6.582957500E0,4.311274737E-3,-2.758822590E-2,-3.441293538E-2
6.593008500E0,-4.810850602E-3,-2.697543241E-2,-2.895905077E-2
6.603059500E0,-1.271824539E-2,-3.356069699E-2,-2.532649785E-2
6.613110500E0,-1.680886000E-2,-3.801137209E-2,-2.762427367E-2
6.623161500E0,-1.816864498E-2,-4.792099819E-2,-3.166189790E-2
6.633212500E0,-2.426675148E-2,-5.975502357E-2,-4.082556814E-2
6.643263500E0,-3.602230176E-2,-6.096328795E-2,-5.606015772E-2
6.653314500E0,-6.910648197E-2,-4.391292855E-2,-8.111517876E-2
6.663365500E0,-1.009133160E-1,-3.743565828E-2,-9.416999668E-2
6.673416500E0,-1.226108819E-1,-5.319144949E-2,-9.473245591E-2
6.683467500E0,-1.272714138E-1,-7.178696990E-2,-9.135024250E-2
6.693519500E0,-1.173394248E-1,-1.240166277E-1,-8.232931793E-2
6.703570500E0,-8.558018506E-2,-1.649208516E-1,-6.597486138E-2
6.713621500E0,-4.293898493E-2,-1.803053916E-1,-4.098322242E-2
6.723672500E0,-9.145601653E-3,-1.880474687E-1,-1.793010160E-2
6.733723500E0,7.330842782E-3,-1.901385784E-1,4.727272317E-3
6.743774500E0,7.228805684E-3,-1.621911079E-1,1.798210107E-2
6.753825500E0,-4.188995808E-5,-1.148230582E-1,2.954101935E-2
6.763876500E0,-1.526103169E-2,-7.402275503E-2,2.919351496E-2
6.773927500E0,-2.624657191E-2,-4.938266054E-2,2.184239030E-2
6.783978500E0,-2.802457847E-2,-2.410726435E-2,5.464727990E-3
6.794029500E0,-2.249052934E-2,2.499312628E-3,-1.132863294E-2
6.804081500E0,-1.018482819E-2,1.388026681E-2,-2.136048302E-2
6.814132500E0,5.839145742E-3,8.691363037E-3,-2.580423281E-2
6.824183500E0,2.082075365E-2,6.957974751E-3,-1.395505294E-2
6.834234500E0,3.365585953E-2,-1.925265417E-3,-2.333549783E-3
6.844285500E0,3.054825217E-2,-3.623361234E-3,1.703652088E-4
6.854336500E0,1.856349409E-2,-1.348078623E-2,9.136535227E-4
6.864387500E0,-3.437447594E-3,-3.200300783E-2,8.677289821E-3
6.874438500E0,-2.007501386E-2,-5.852090195E-2,1.759808138E-2
6.884489500E0,-2.339575998E-2,-8.072094619E-2,2.450977638E-2
6.894540500E0,-1.132524759E-2,-9.307295084E-2,2.832954936E-2
6.904591500E0,5.707441363E-3,-8.943899721E-2,2.814952657E-2
6.914643500E0,2.136922441E-2,-7.408108562E-2,2.625628561E-2
6.924694500E0,2.110540308E-2,-5.092342943E-2,2.340431884E-2
6.934745500E0,1.421340741E-2,-3.810163960E-2,2.414174750E-2
6.944796500E0,8.721970022E-3,-3.074439429E-2,1.831475273E-2
6.954847500E0,5.727778189E-3,-2.871879376E-2,8.017373271E-3
6.964898500E0,5.474588834E-3,-4.449942335E-2,3.799188416E-3
6.974949500E0,1.020090003E-2,-6.176203117E-2,3.936075140E-3
6.985000500E0,2.868323773E-2,-6.031833217E-2,1.912338892E-3
6.995051500E0,5.335662887E-2,-4.684087262E-2,-2.602251712E-3
7.005102500E0,6.521937996E-2,-2.167506516E-2,-5.643570796E-3
7.015154500E0,6.841304153E-2,-7.378247101E-4,-6.058757193E-3
7.025205500E0,5.113223195E-2,3.217917681E-2,-4.777765833E-3
7.035256500E0,2.098950744E-2,4.392718151E-2,-1.513263443E-3
7.045307500E0,-1.329492778E-3,3.026536107E-2,2.684379695E-3
7.055358500E0,-1.870768331E-2,7.776830345E-3,1.848945976E-3
7.065409500E0,-2.987415716E-2,-1.976194559E-3,-3.457095707E-3
7.075460500E0,-3.806976974E-2,-4.357956350E-2,-6.521329284E-3
7.085511500E0,-4.267876968E-2,-8.142548800E-2,-7.545095868E-3
7.095562500E0,-3.284984082E-2,-1.027017459E-1,-9.780819528E-3
7.105613500E0,-1.503779739E-2,-9.789007157E-2,-7.215891965E-3
7.115665500E0,3.252793103E-3,-9.180261940E-2,-3.118085442E-3
7.125716500E0,1.444171835E-2,-8.144891262E-2,4.502262920E-3
7.135767500E0,1.673070341E-2,-6.798796356E-2,1.348750293E-2
7.145818500E0,1.323477458E-2,-4.035288095E-2,2.570874803E-2
7.155869500E0,9.931388311E-3,-2.525755018E-2,3.940059245E-2
7.165920500E0,3.796559293E-3,-1.528268307E-2,3.958566859E-2
7.175971500E0,1.348582096E-3,-7.065499201E-3,3.947807848E-2
7.186022500E0,5.210774951E-3,-6.708969362E-3,3.327211365E-2
7.196073500E0,1.068650000E-2,-1.557623129E-2,3.006566688E-2
7.206124500E0,2.476684004E-2,-1.713024825E-2,2.500890382E-2
7.216176500E0,3.960757330E-2,-1.817633584E-2,1.066272147E-2
7.226227500E0,4.777580500E-2,-1.691293344E-2,-6.361556239E-3
7.236278500E0,4.361567646E-2,-1.043079887E-2,-1.329988986E-2
7.246329500E0,2.900978923E-2,-4.959867336E-3,-2.113701962E-2
7.256380500E0,1.052505430E-2,-7.389202714E-3,-2.699650638E-2
7.266431500E0,-1.496933401E-4,1.102552749E-3,-2.673178911E-2
7.276482500E0,-7.598237135E-4,8.164457045E-3,-2.607611753E-2
7.286533500E0,5.944936071E-3,1.422720961E-2,-2.900934592E-2
7.296584500E0,1.031757891E-2,7.138407789E-3,-2.856699377E-2
7.306635500E0,1.941485889E-2,-1.923730131E-3,-2.892545238E-2
7.316687500E0,1.724597998E-2,-2.966357861E-3,-3.346880525E-2
7.326738500E0,1.612158027E-3,-5.118660163E-3,-3.748700395E-2
7.336789500E0,-1.752185449E-2,-1.505917683E-2,-3.741350025E-2
7.346840500E0,-2.900985256E-2,-3.786268830E-2,-3.749041632E-2
7.356891500E0,-2.948123217E-2,-4.073357582E-2,-3.186102584E-2
7.366942500E0,-2.049361542E-2,-3.065164760E-2,-2.808013186E-2
7.376993500E0,-7.632411085E-3,-3.339417279E-2,-1.714732125E-2
7.387044500E0,4.867836833E-5,-4.005420581E-2,-1.292193308E-3
7.397095500E0,1.476876903E-2,-3.403892368E-2,1.662795246E-2
7.407147500E0,2.435560338E-2,-1.094685216E-2,2.479344420E-2
7.417198500E0,3.313871101E-2,5.246764515E-3,3.154242784E-2
